Argument ID	WA	MACE-P	stance_WA	stance_WA_conf
A25208	0.830754883	0.64694706	1	0.897313075
A25209	0.904248166	0.86788954	1	1
A25210	0.860760103	0.57310518	-1	0.926709356
A25211	0.888031162	0.996455974	1	1
A25212	0.613230025	0.084486038	1	1
A25213	0.813964711	0.658958294	1	0.783749385
A25214	0.777906094	0.389882509	1	1
A25215	1	0.881233002	-1	0.926280021
A25216	0.537865705	0.000473305	-1	0.799848796
A25217	0.729729403	0.208956233	-1	0.897776896
A25218	0.910182552	0.646662006	-1	1
A25219	0.973746313	0.88665288	1	1
A25220	0.799990505	0.64347948	-1	0.898026391
A25221	0.800594448	0.439462166	-1	1
A25222	0.981644529	0.847671721	1	1
A25223	1	0.968608274	-1	1
A25224	0.805170153	0.905379197	-1	1
A25225	0.826258006	0.472590946	-1	0.617880988
A25226	0.948195821	0.870336629	-1	1
A25227	0.78737731	0.82126385	-1	1
A25228	0.889202612	0.631956208	1	1
A25229	0.728022929	0.902989741	-1	1
A25230	1	0.991939473	1	1
A25231	0.711724554	0.145441703	-1	1
A25232	0.918360933	0.999965787	1	1
A25233	0.69598316	0.545803133	-1	1
A25234	1	0.930879719	1	1
A25235	0.854037729	0.99798788	1	0.912060455
A25236	0.815665335	0.276318304	1	1
A25237	0.738336771	0.483101984	1	1
A25238	0.926134115	0.975324975	-1	1
A25239	0.772203422	0.059102192	1	1
A25240	0.889085458	0.72564267	-1	0.928163875
A25241	0.77853381	0.424616356	-1	1
A25242	0.86468986	0.450931254	-1	0.928482894
A25243	0.880800572	0.744196069	1	1
A25244	0.826327046	0.436782419	1	1
A25245	0.59076644	0.03563322	1	0.889156134
A25246	0.918360933	0.919234878	1	1
A25247	0.895801597	0.589999113	1	1
A25248	0.770393495	0.3473941	-1	0.901234346
A25249	0.772593016	0.853835418	-1	1
A25250	0.567338892	0.013930953	-1	1
A25251	1	0.884615962	-1	1
A25252	0.905221383	0.850095094	1	1
A25253	0.543061364	0.063477059	-1	1
A25254	0.803388533	0.367440481	-1	1
A25255	0.913805353	0.998877097	-1	0.897195173
A25256	1	0.9700163	1	1
A25257	1	0.638973968	1	1
A25258	0.785956019	0.879012324	-1	1
A25259	0.7328605	0.54604134	-1	1
A25260	0.684432694	0.207195688	-1	0.907205415
A25261	1	0.966740992	1	1
A25262	0.778746434	0.86417446	1	1
A25263	1	0.956556263	-1	1
A25264	1	0.996115588	1	1
A25265	0.715582047	0.082534503	-1	0.927220134
A25266	0.518624389	0.000920449	1	0.903788983
A25267	1	0.996218747	1	0.895599861
A25268	0.957339335	0.845794741	1	0.884996256
A25269	0.977465062	0.952042811	1	1
A25270	0.895493032	0.576414393	-1	1
A25271	0.868224589	0.894398821	1	1
A25272	0.866807706	0.629933867	-1	1
A25273	0.622750678	0.095712453	1	1
A25274	0.941793007	0.7881643	1	1
A25275	0.94745854	0.707091213	1	1
A25276	0.722486736	0.554520261	-1	1
A25277	0.962721595	0.843249209	-1	0.928299327
A25278	0.616109155	0.045094842	1	1
A25279	0.905858754	0.804364212	-1	0.896170572
A25280	0.841780379	0.855742294	1	1
A25281	0.895858707	0.577173399	1	0.888915357
A25282	0.924828329	0.929028912	1	1
A25283	0.778066331	0.302036482	-1	0.796470082
A25284	1	0.559932533	1	1
A25285	0.874928205	0.586432402	1	1
A25286	0.870077333	0.95487153	-1	0.899442026
A25287	0.899666902	0.878380347	1	1
A25288	0.678598855	0.592837711	-1	1
A25289	0.582347855	0.060978745	-1	1
A25290	1	0.964030942	1	1
A25291	0.545375008	0.008508535	-1	0.88498227
A25292	0.618557447	0.06907687	-1	1
A25293	0.956197682	0.861711784	1	0.892072907
A25294	0.917506339	0.911507581	-1	0.791473028
A25295	0.612264093	0.008193285	-1	0.620842113
A25296	0.900688075	0.267366392	-1	0.800107394
A25297	0.644885115	0.068538487	1	1
A25298	1	0.999824967	-1	1
A25299	0.763788106	0.407385896	-1	1
A25300	0.885483136	0.690362629	1	1
A25301	0.517526793	0.124316773	-1	1
A25302	0.761158358	0.34508252	1	1
A25303	0.676148598	0.199013945	-1	1
A25304	0.896410575	0.509309973	-1	0.704217002
A25305	0.573287456	0.021687022	-1	0.897366301
A25306	0.691621828	0.476989159	1	0.783595589
A25307	0.978544306	0.935879707	1	1
A25308	1	0.999565472	1	1
A25309	0.985610776	0.987033235	-1	1
A25310	0.87998972	0.861338461	1	1
A25311	1	0.952621509	1	0.810854449
A25312	0.880680913	0.878379605	1	1
A25313	1	0.961683247	-1	0.927696454
A25314	0.764710046	0.660067023	1	1
A25315	0.75106974	0.224713953	-1	1
A25316	0.904741298	0.742498379	1	1
A25317	0.764339676	0.467799413	1	1
A25318	0.641625538	0.007738009	-1	0.898000992
A25319	0.663492255	0.411371651	-1	1
A25320	1	0.851317895	1	1
A25321	1	0.968382099	-1	0.92799192
A25322	0.67739177	0.110003701	-1	0.774332778
A25323	1	0.999598215	1	0.90540368
A25324	0.909325423	0.632365366	-1	0.929156755
A25325	0.85989232	0.835265582	1	1
A25326	0.868020899	0.822441484	1	1
A25327	0.667870038	0.007370623	1	1
A25328	1	0.66664209	1	1
A25329	0.730449836	0.395612496	-1	1
A25330	1	0.961231531	1	1
A25331	0.810070826	0.755390161	-1	1
A25332	0.959657427	0.97215572	1	1
A25333	0.850411843	0.496682273	-1	1
A25334	1	0.688801813	-1	1
A25335	0.668877387	0.252018203	-1	1
A25336	1	0.850003921	1	1
A25337	0.890569343	0.554644622	-1	1
A25338	1	0.998976286	-1	1
A25339	1	0.768126063	1	0.890083362
A25340	1	0.602752022	1	1
A25341	0.864453171	0.532429838	-1	1
A25342	0.856327007	0.816715462	-1	1
A25343	0.823389305	0.624927866	1	1
A25344	0.505321981	0.019105486	1	1
A25345	0.851902788	0.75555883	-1	0.792683211
A25346	1	0.977371453	-1	1
A25347	0.623437946	0.011161639	-1	1
A25348	0.532076418	0.056828569	-1	0.811635543
A25349	0.907098697	0.512632311	-1	1
A25350	0.836251695	0.487247544	-1	1
A25351	0.870780542	0.336026913	1	1
A25352	0.769810789	0.5770819	-1	1
A25353	0.846026	0.797719542	-1	0.881332645
A25354	1	0.77858996	1	1
A25355	0.950178657	0.964797713	-1	1
A25356	0.782313875	0.603820686	1	1
A25357	0.686911458	0.254342108	1	1
A25358	0.645888087	0.195286151	1	1
A25359	0.624420558	0.039737898	-1	1
A25360	0.576497711	0.010761542	1	1
A25361	1	0.682286302	1	1
A25362	0.875411362	0.640663463	-1	1
A25363	0.900994515	0.796432857	-1	0.904724351
A25364	1	0.99855167	1	0.928141765
A25365	0.741084742	0.443908036	-1	0.778060092
A25366	0.785586115	0.862968965	1	1
A25367	0.933597895	0.859560133	-1	0.80541444
A25368	0.783700125	0.862497308	-1	0.896884673
A25369	0.838600459	0.988933341	1	0.900844201
A25370	0.857179494	0.693039594	1	0.884172269
A25371	1	0.997875217	1	1
A25372	0.575348699	0.136306251	-1	0.69749781
A25373	1	0.856246044	1	1
A25374	1	0.859994679	-1	1
A25375	0.748474708	0.337160056	-1	1
A25376	0.90987172	0.815725115	1	0.891329445
A25377	1	0.995786502	1	1
A25378	0.747508064	0.939865362	-1	1
A25379	0.940450833	0.998085374	-1	1
A25380	0.623429266	0.030431611	1	1
A25381	1	0.984185257	1	1
A25382	0.771721786	0.530314032	1	1
A25383	0.755938048	0.657395801	1	1
A25384	0.865915678	0.715505997	-1	0.808554293
A25385	0.738737684	0.581436997	-1	0.90858675
A25386	0.763908325	0.373914116	1	1
A25387	1	0.956609869	1	1
A25388	0.693213174	0.749835406	-1	1
A25389	0.679953516	0.220757718	1	1
A25390	0.885192954	0.921921415	1	1
A25391	0.678674175	0.036017163	-1	0.881406653
A25392	0.739462449	0.109333888	1	1
A25393	1	0.920689611	1	1
A25394	0.829900296	0.473631965	-1	1
A25395	0.640213509	0.074845603	-1	1
A25396	0.720744576	0.244031551	1	0.908264388
A25397	0.729906812	0.424659368	1	0.513180982
A25398	0.753695247	0.990716562	1	1
A25399	0.858408115	0.262229481	1	1
A25400	0.733519931	0.16609205	1	0.896836209
A25401	0.937864751	0.89729467	-1	0.904469124
A25402	0.710966809	0.05556167	1	1
A25403	0.651618819	0.025847813	1	0.901391543
A25404	0.903546071	0.860605036	1	1
A25405	0.904594958	0.962333476	1	1
A25406	0.794396008	0.645841094	1	1
A25407	0.743454153	0.003552254	-1	0.92784926
A25408	0.828249561	0.994924025	1	1
A25409	0.881068385	0.961379998	1	1
A25410	0.727582315	0.12723901	-1	1
A25411	1	0.997345127	1	1
A25412	0.904682555	0.989356972	1	0.904160182
A25413	0.630556459	0.050607791	-1	1
A25414	1	0.722126038	1	1
A25415	0.869941952	0.582112969	-1	0.719217252
A25416	1	0.849434037	1	1
A25417	1	0.995231243	1	1
A25418	1	0.960011278	-1	0.926547688
A25419	0.825404292	0.349862803	-1	1
A25420	0.937355577	0.979149428	-1	0.961023073
A25421	0.878669368	0.761452113	1	1
A25422	1	0.30183346	1	0.900896577
A25423	0.605379856	0.119717157	-1	1
A25424	0.922285929	0.970789148	-1	1
A25425	0.813156346	0.349581613	1	1
A25426	1	0.963777214	-1	0.890629693
A25427	1	0.93074263	-1	0.890372539
A25428	0.846644703	0.799822647	-1	1
A25429	0.775160925	0.928451964	-1	1
A25430	0.666148861	0.078962125	-1	0.803940592
A25431	0.888136413	0.995847331	1	1
A25432	0.760501092	0.300933972	1	0.897074229
A25433	0.9274662	0.999929234	1	1
A25434	1	0.877688102	-1	1
A25435	0.6484375	0.937048169	1	1
A25436	0.884437015	0.889941978	-1	0.92850781
A25437	0.88008882	0.602144111	1	1
A25438	0.903183785	0.837538158	-1	1
A25439	0.68715914	0.099602354	1	0.896517735
A25440	1	0.947761501	1	1
A25441	0.950680672	0.742472898	1	1
A25442	0.526794239	6.55e-05	1	1
A25443	0.86927994	0.998609737	1	1
A25444	1	0.962547423	-1	1
A25445	0.865090625	0.454704111	1	1
A25446	1	0.876416257	1	0.800506019
A25447	0.976206235	0.995398024	1	1
A25448	0.927408311	0.999938595	-1	1
A25449	0.947138646	0.943506686	-1	1
A25450	0.975905782	0.972612619	1	1
A25451	0.562942274	0.115628592	-1	1
A25452	0.910704206	0.477104744	1	1
A25453	0.869279666	0.86446116	-1	1
A25454	0.883246148	0.932576039	1	1
A25455	0.776169839	0.564206998	1	1
A25456	0.906414763	0.913864812	1	1
A25457	1	0.997979414	1	1
A25458	0.582243225	0.004402976	1	0.508566825
A25459	1	0.858998039	-1	0.927227746
A25460	0.97140214	0.7673756	1	1
A25461	0.890637666	0.812872352	1	1
A25462	0.680020159	0.189559566	1	1
A25463	0.849697686	0.865480655	-1	1
A25464	0.9127337	0.522540999	1	1
A25465	0.716804976	0.070657219	1	0.958623892
A25466	0.654560514	0.052184425	1	0.484155629
A25467	0.97941946	0.934817987	1	0.9005748
A25468	0.503605798	0.013930219	1	0.916805817
A25469	0.79898528	0.713740888	1	0.907929707
A25470	0.865535874	0.805768309	1	1
A25471	0.668016522	0.029341446	-1	0.928758596
A25472	0.887913626	0.911202589	1	1
A25473	0.608617468	0.322409058	-1	1
A25474	0.767430838	0.083243916	1	1
A25475	1	0.969397718	-1	1
A25476	0.637367687	0.004511103	1	0.895209346
A25477	0.777934255	0.55458058	1	1
A25478	0.841663545	0.568907764	1	1
A25479	0.875183248	0.953264103	-1	0.901920506
A25480	0.984544371	0.926264604	-1	1
A25481	0.718157498	0.349504779	1	0.902695809
A25482	1	0.837226526	1	1
A25483	0.785719566	0.566100407	1	1
A25484	0.901102871	0.81994373	1	0.898941905
A25485	0.916459264	0.883063574	1	0.893528586
A25486	0.841420104	0.867497933	1	0.775370655
A25487	0.944622858	0.962466785	-1	1
A25488	0.706818183	0.34780639	1	1
A25489	1	0.99984428	1	1
A25490	0.982360029	0.998217489	1	1
A25491	0.965602395	0.849944356	1	1
A25492	0.767747541	0.337844765	-1	1
A25493	0.788713143	0.515208963	-1	1
A25494	0.534469063	0.006866086	1	1
A25495	1	0.92530971	1	1
A25496	0.728316909	0.704045952	-1	1
A25497	0.81106189	0.947431052	1	1
A25498	0.560955832	0.124180797	-1	1
A25499	0.80822867	0.899706181	1	1
A25500	0.748029298	0.450549995	-1	1
